"title","url","image","openTypeList","detail","baseInfoKeyList","baseInfoValueList"
"黑油椿","http://www.baike.com/wiki/黑油椿","http://a0.att.hudong.com/10/89/50200009239445155534895719700_s.jpg","植物##生物##自然##蔬菜","又名香椿芽、香椿头等，生长于东亚与东南亚地区，北从北朝鲜南至泰国、印尼等地。树长可至25米高，树干直径可达70厘米，其羽状复叶约为50-70厘米长、30-40厘米宽，叶片约为9-15厘米长、2.5-4厘米宽。","中文学名：##界：##门：##纲：##目：","黑油椿##植物界##被子植物门##双子叶植物纲##无患子目"
"黄瓜药害","http://www.baike.com/wiki/黄瓜药害","http://a4.att.hudong.com/43/44/01200000169909134441441426536_s.jpg","农业##蔬菜","药害，是指不适当施用农药后，致被保护的作物正常生理功能或生长发育受阻，或受到破坏引致一系列异常征象出现。","",""
"鸡丝蒿子秆","http://www.baike.com/wiki/鸡丝蒿子秆","http://a1.att.hudong.com/08/39/01300001219274130527392355260_s.jpg","蔬菜##食物","鸡丝蒿子秆是一款口碑很好美味食谱，主要原料是鸡脯肉、蒿子秆等，此美食制作简单、精致，所选原料的营养丰富，口感独特鲜香味绝、奇香扑鼻，老少皆宜。","",""
"鸡肉豆腐蔬菜汤","http://www.baike.com/wiki/鸡肉豆腐蔬菜汤","http://a1.att.hudong.com/01/39/20300543547268144627390148966_s.jpg","美食##菜谱##蔬菜##豆腐##饮食","鸡肉豆腐蔬菜汤，美食，主要原料有鸡肉200克，豆腐1块，番茄2个，大白菜50克，凤尾菇50克，白洋葱1个，姜2片，盐适量；此美食做法简单，是一道美味的家常菜。","",""
"咖喱蔬菜","http://www.baike.com/wiki/咖喱蔬菜","http://a3.att.hudong.com/73/97/50200009239445155062970406663_s.jpg","植物##自然##蔬菜","咖喱蔬菜是一道美食，主料有花椰菜、胡萝卜、青椒，配料有洋葱，调料有咖喱粉、番茄汁、香菜等。这道美食主要通过翻炒和炖煮的方法制作而成。","",""
"鸡菌","http://www.baike.com/wiki/鸡菌","http://a2.att.hudong.com/32/69/50200009239445155795696247446_s.jpg","云南##微生物##文化##昆明##植物##生物##真菌##自然##蔬菜","鸡菌是一种美味的伞菌。云南气候温和湿润，每当春夏多雨时节，山野草地，各种菌类竞相破土而出。其中，可供食用的菌类多达四十种，如以形命名的“牛肝”、“虎掌”、“刷把”，以色取名的“铜绿”、“青头”、“紫沙包”，还有形容其变化之快的“见手青”。 《庄子》“朝菌不知晦朔”而非“鸡菌不知晦朔”。","中文学名：##外文名：##界：##属：##分布区域：##功 效：##性 味：##产地：","鸡菌##TermitomycesalbuminosusfBerk.##真菌界##蚁巢伞属##西南云贵地区##益胃清神，治痔##味甘，性平，无毒##西南云贵地区"
"黄胡萝卜","http://www.baike.com/wiki/黄胡萝卜","http://a4.att.hudong.com/27/26/50200009239445155331269586880_s.jpg","植物##生物##自然##蔬菜","黄胡萝卜（学名：Daucus carota subsp. sativus），又称红萝卜、黄萝卜、番萝卜、丁香萝卜、胡芦菔金、赤珊瑚、黄根、甘笋、金笋、红菜头（闽南语、客家语）等，植株高约70厘米，叶片大，浅绿色；是伞形科胡萝卜属二年生植物，以呈肉质的根作蔬菜食用。","中文学名：##外文名：##界：##门：##纲：##目：##科：##属：##种：##使用方法：","黄胡萝卜##Daucus carota subsp. sativus##植物界##被子植物门##双子叶植物纲##伞形目##伞形科##胡萝卜属##胡萝卜##煲汤 炒肉 营养丰富"
"罗莎生菜","http://www.baike.com/wiki/罗莎生菜","http://a0.att.hudong.com/01/13/50200009239445155331134826531_s.jpg","植物##自然##蔬菜","罗莎生菜是叶用莴苣的俗称，属菊科莴苣属。为一年生或二年生草本作物，也是欧、美国家的大众蔬菜，深受人们喜爱。罗莎生菜原产欧洲地中海沿岸，由野生种驯化而来。","",""
"芦篙","http://www.baike.com/wiki/芦篙","http://a1.att.hudong.com/07/37/50200009239445155792378647060_s.jpg","植物##自然##菊科##蔬菜","芦蒿 (Artemisia selengensis) 又名蒌蒿、藜蒿等。属菊科蒿属多年生宿根性草本植物，是以根茎和嫩茎供食的一种古老的野生蔬菜。原产于亚洲，我国东北、华北和中南地区均有分布，野生于荒滩、路边、山坡。","中文学名：##别名：##拉丁学名：##界：##科：##属：##分布区域：","芦篙##蒌蒿、藜蒿##Artemisia selengensis)##植物界##菊科##篙属##我国东北、华北和中南地区"
"节瓜栽培","http://www.baike.com/wiki/节瓜栽培","http://a3.att.hudong.com/04/42/50200009239445155313422693844_s.jpg","植物##自然##蔬菜","节瓜栽培 节瓜为一年生攀缘性草本植物，在我国南部地区种植较多，东北三省已引种成功，是我国特产蔬菜之一。节瓜产量高、耐贮藏，且贮藏后不变酸，可做多种菜肴，清香可口，深受消费者欢迎，可常年供应，对缓解淡季蔬菜短缺有一定作用。","",""
"龙爪葱","http://www.baike.com/wiki/龙爪葱","http://a4.att.hudong.com/27/67/50200009239445155364671632417_s.jpg","植物##生物##自然##蔬菜","龙爪葱是百合科植物，是葱属植物之一，系多年生草本植物。主产于中国、俄罗斯、日本等国。以龙爪葱的假茎和嫩叶作菜肴调料，花茎上较肥大的气生鳞茎也可供食用。龙爪葱的葱香味极浓郁，是一个极少见的葱种类。","中文学名：##别名：##界：##门：##纲：##亚纲：##目：##科：##亚科：##属：##种：","龙爪葱##楼子葱、楼葱、龙角葱、羊角葱、天葱##植物界##被子植物门(Angiospermae)##单子叶植物纲(Monocotyledoneae)##百合亚纲(Liliidae)##天门冬目或百合目(Liliales)##葱属旧属百合科(Liliaceae)，现在植物学分类独立成葱科(Alliaceae)。##而在J.哈钦森系统中则被放在石蒜科。##葱属(Allium)##龙爪葱"
"龙骨菜","http://www.baike.com/wiki/龙骨菜","http://a0.att.hudong.com/66/58/50200009239445155331585466416_s.jpg","植物##自然##蔬菜","“龙骨菜”是台湾农业科研单位于1998年选育成功的特种保健蔬菜。由省优质农产品开发服务中心引进、试种并推广。龙骨菜口味佳、产量高、无公害，是保健蔬菜的首选品种。","",""
"迷你黄瓜","http://www.baike.com/wiki/迷你黄瓜","http://a2.att.hudong.com/51/52/50200009239445155357522948673_s.jpg","植物##自然##蔬菜","迷你型黄瓜原产地：荷兰、欧洲其它国家也有类似的品种瓜短小，长15cm以内；表面光滑，无刺无瘤；瓜皮绿色，有光泽。雌性系，每节都长瓜。","",""
"马王菜","http://www.baike.com/wiki/马王菜","http://a1.att.hoodong.com/15/04/01000000000000119090416764215_s.jpg","植物##生物##自然##蔬菜","叶似蔓菁，味苦，多刺。为十字花科二年生草本。","中文学名：##界：##门：##纲：##目：##科：","马王菜##植物界##被子植物门##双子叶植物纲##白花菜目##十字花科"
"马齿菜","http://www.baike.com/wiki/马齿菜","http://a3.att.hudong.com/33/86/20200004937534154840869198487_s.jpg","养生##植物##生活##生物##自然##蔬菜","马齿苋为马齿苋科一年生草本植物。肥厚多汁，无毛，高10-30cm。生于田野路边及庭园废墟等向阳处。国内各地均有分布。该种为药食两用植物。全草供药用，有清热利湿、解毒消肿、消炎、止渴、利尿作用；种子明目。现代研究，马齿苋还含有丰富的SL3脂肪酸及维生素A样物质：SL3脂肪酸是形成细胞膜，尤其是脑细胞膜与眼细胞膜所必需的物质；维生素A样物质能维持上皮组织如皮肤、角膜及结合膜的正常机能，参与视紫质的合成，增强视网膜感光性能，也参与体内许多氧化过程。此外，马齿苋还可作兽药和农药；嫩茎叶可作蔬菜等。","中文学名：##别名：##界：##门：##纲：##目：##科：##属：##种：","马齿菜##马齿苋,五行草、酸苋、猪母菜、地马菜、马蛇子菜、长寿菜、老鼠耳、宝钏菜##植物界##被子植物门##双子叶植物纲##石竹目##马齿苋科##马齿苋属##Portulaca oleracea"
"苤茢","http://www.baike.com/wiki/苤茢","//www.huimg.cn/entry/images/summary_default270x233.png","植物##烹饪##生活##自然##蔬菜##食品","拼音： piě liè (le是口语) 一种蔬菜，是用来淹制咸菜的原料。 腌苤茢丝： 将苤茢切丝，洗净，加盐腌制，上边揉姜末。","",""
"马家庙","http://www.baike.com/wiki/马家庙","http://a1.att.hudong.com/87/99/50200009239445155660993906761_s.jpg","中国地名##北京街道##地理##蔬菜##行政区划","马家庙村由大马家庙、小马家庙两个自然村组成，位于宁阳县西北部，大汶河南岸，东与毛家村为邻，西与吕兴村相连，南与朱家庄接壤，隶属宁阳县伏山镇管辖。全村辖区总面积167公顷， 其中耕地面积113公顷，河滩面积6公顷，工副业及村庄占地面积48公顷。地处大汶河冲积平原，地势平坦，水源丰富，发展农业具有得天独厚的条件。盛产小麦、玉米及各类蔬菜。植被面积83公顷，覆盖率达49%。境内交通便利，有鲁西南规模最大的蔬菜批发市场，有个体工商户60多家，是发展民营经济的黄金地段。","所在地：##开放时间：##票价：","宁阳县西北部##全天##免费"
"马铃薯施肥法","http://www.baike.com/wiki/马铃薯施肥法","http://a4.att.hudong.com/12/24/50200009239445155316248431302_s.jpg","植物##自然##蔬菜","马铃薯施肥法的无性繁殖过程，经过发芽期、幼苗期和发棵期三个生长期，继而进入结薯期和休眠期，而完成一个生育周期。收获的块茎经过一段休眠之后，在4℃下即可发芽，13℃时芽生长最快。茎叶生长的最适温度为21℃；块茎形成期的最适温度，白天为14～24℃，夜间为12～17℃。","",""
"千宝菜","http://www.baike.com/wiki/千宝菜","http://a1.att.hudong.com/30/63/50200014992522154409634881218_s.jpg","植物##自然##蔬菜","植株较直立，株高12．9厘米。浅表性直根系，主根长约13．8－19．7厘米。茎在营养生长期为短缩茎，生殖生长期抽生花薹，花茎高约1．5米。叶为其食用器官，叶片圆形，全缘，色浓绿，光泽中等，叶肉厚，叶面光滑无刺瘤但不平整，有褶皱；叶柄切面呈半圆状，色淡绿，有叶翼2－4枚；叶片宽10．0厘米，长17．5厘米。展幅24．7厘米。复总状花序，完全花，花冠黄色，花瓣十字形排列，同十字花科作物。长角果，种子粒大，圆形，黑褐色。","中文学名：##界：##种：##产量：##栽培时间：##最适生育温度：","千宝菜##植物界##千宝菜##每667平方米产量可达2500公斤##一年四季均可##20℃～25℃"
"软浆叶","http://www.baike.com/wiki/软浆叶","http://a2.att.hudong.com/33/96/50200009239445155793966728845_s.jpg","植物##自然##蔬菜","软浆叶豆腐菜是我国的古老蔬菜。因为它的叶子近似圆形，肥厚而黏滑，好像木耳的感觉，所以俗称木耳菜，木耳菜的嫩叶烹调后清香鲜美，口感嫩滑，深受南方居民的喜爱。","中文学名：##别名：##拉丁学名：##界：##门：##纲：##亚纲：##目：##亚目：##科：##属：##种：##分布区域：","软浆叶##木耳菜、落葵、西洋菜、潺菜、软浆叶、豆腐菜##Basella alba L.##植物界##被子植物门##双子叶植物纲##原始花被亚纲##中央种子目##原始花被亚纲##落葵科##落葵属##B. alba##原产亚洲热带地区。我国南北各地多有种植，南方有逸为野生的"
"苕尖","http://www.baike.com/wiki/苕尖","http://a1.att.hudong.com/56/95/50200009239445155330953963735_s.jpg","植物##烹饪##自然##蔬菜##饮食","红苕，又名红薯、地薯、番薯等，其茎叶顶端称为“苕尖”可食用。但是我国湖北浠水一带确将之视为上等烹饪原料，采摘鲜嫩部分做菜，色泽翠绿，细嫩柔软，口感上佳。","",""
"青梗菜","http://www.baike.com/wiki/青梗菜","http://a1.att.hudong.com/48/17/50200009239445155313175527818_s.jpg","植物##自然##蔬菜","青梗菜，是上海小白菜的一种， 又叫小棠菜。株型直立，头大束腰。株高28厘米左右，开展度28厘米×30厘米。叶面光滑，全缘，叶片绿色，广卵圆形。叶柄绿白色，宽厚．基部略凹。叶梗长比2：3。单株重550克左右。外形美，商品性好。耐热，耐寒，耐虫。","",""
"速冻毛豆","http://www.baike.com/wiki/速冻毛豆","http://a4.att.hudong.com/55/60/50200009239445155364600308506_s.jpg","植物##自然##蔬菜##食品","速冻毛豆是指将采摘新鲜的毛豆用开水过滤一遍，然后让毛豆尽快冷却下来，待毛豆完全冷却后，捞出剩余水分，冷藏，吃的时候取出化冻即可。","",""
"速冻茄子","http://www.baike.com/wiki/速冻茄子","http://a4.att.hudong.com/00/82/50200009239445155795824061534_s.jpg","植物##自然##蔬菜##食品","选择成熟度适宜、鲜嫩、无病虫害、无损伤、无微生物或农药污染的原料，逐个挑选，剔除不合格品。 经过严格挑选的原料，用于清蒸加工时，应去蒂洗净、蒸熟。用于油炸加工时应去蒂去皮。人工去皮要薄，损失小，出品率才高。一般切成块状、条状或片状，取何种形状以烹调方式为准，用于烧茄子可加工成块状或条状；用于炸茄子可加工成片状等等。","中文名：##外文名：##别称：##主要原料：##营养成分：##主要功效：##适宜人群：##副作用：##防腐剂：##储藏方法：","速冻茄子##IQF eggplant##冻茄子##茄子，食用油，淀粉##维生素E，维生素P，蛋白质，钙、磷、铁##抗衰老，消肿止疼，治疗寒热，防治胃癌，降血脂血压##所有人群##无##否##风冷"
